time_s,speed_mps
0.0,0.0
0.1,0.0
0.2,0.0
0.30000000000000004,0.0
0.4,0.0
0.5,0.0
0.6000000000000001,0.0
0.7000000000000001,0.0
0.8,0.0
0.9,0.0
1.0,0.0
1.1,0.0
1.2000000000000002,0.0
1.3,0.0
1.4000000000000001,0.0
1.5,0.0
1.6,0.0
1.7000000000000002,0.0
1.8,0.0
1.9000000000000001,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3000000000000003,0.0
2.4000000000000004,0.0
2.5,0.0
2.6,0.0
2.7,0.0
2.8000000000000003,0.0
2.9000000000000004,0.0
3.0,0.0
3.1,0.0
3.2,0.0
3.3000000000000003,0.0
3.4000000000000004,0.0
3.5,0.0
3.6,0.0
3.7,0.0
3.8000000000000003,0.0
3.9000000000000004,0.0
4.0,0.0
4.1000000000000005,0.0
4.2,0.0
4.3,0.0
4.4,0.0
4.5,0.0
4.6000000000000005,0.0
4.7,0.0
4.800000000000001,0.0
4.9,0.0
5.0,0.0
5.1000000000000005,0.003218086
5.2,0.007470797
5.300000000000001,0.012846975
5.4,0.019435462
5.5,0.0273251
5.6000000000000005,0.036604729
5.7,0.047363192
5.800000000000001,0.05968933
5.9,0.073671986
6.0,0.0894
6.1000000000000005,0.106912895
6.2,0.126052911
6.300000000000001,0.146612971
6.4,0.168385996
6.5,0.191164906
6.6000000000000005,0.214742624
6.7,0.238912071
6.800000000000001,0.263466169
6.9,0.288197838
7.0,0.3129
7.1000000000000005,0.337344535
7.2,0.361219158
7.300000000000001,0.38419054
7.4,0.405925355
7.5,0.426090275
7.6000000000000005,0.444351973
7.7,0.460377122
7.800000000000001,0.473832395
7.9,0.484384463
8.0,0.4917
8.1,0.495892064
8.200000000000001,0.498859258
8.3,0.502946569
8.4,0.510498985
8.5,0.523861493
8.6,0.545379082
8.700000000000001,0.57739674
8.8,0.622259453
8.9,0.682312211
9.0,0.7599
9.1,0.857033707
9.200000000000001,0.97438781
9.3,1.112302684
9.4,1.271118706
9.5,1.451176252
9.600000000000001,1.652815698
9.700000000000001,1.87637742
9.8,2.122201793
9.9,2.390629195
10.0,2.682
10.100000000000001,2.995935407
10.200000000000001,3.329179903
10.3,3.677758794
10.4,4.03769739
10.5,4.405020998
10.600000000000001,4.775754926
10.700000000000001,5.145924482
10.8,5.511554974
10.9,5.868671711
11.0,6.2133
11.100000000000001,6.542530363
11.200000000000001,6.857714179
11.3,7.161268039
11.4,7.455608534
11.5,7.743152257
11.600000000000001,8.0263158
11.700000000000001,8.307515753
11.8,8.58916871
11.9,8.873691262
12.0,9.1635
12.100000000000001,9.459615439
12.200000000000001,9.757473781
12.3,10.05111515
12.4,10.33457967
12.5,10.60190747
12.600000000000001,10.84713868
12.700000000000001,11.06431341
12.8,11.24747179
12.9,11.39065394
13.0,11.4879
13.100000000000001,11.53580238
13.200000000000001,11.5411627
13.3,11.51333486
13.4,11.46167277
13.5,11.39553035
13.600000000000001,11.3242615
13.700000000000001,11.25722013
13.8,11.20376015
13.9,11.17323547
14.0,11.175
14.100000000000001,11.21607604
14.200000000000001,11.29415943
14.3,11.40461442
14.4,11.54280525
14.5,11.70409614
14.600000000000001,11.88385134
14.700000000000001,12.07743509
14.8,12.28021163
14.9,12.48754518
15.0,12.6948
15.100000000000001,12.89803527
15.200000000000001,13.09608997
15.3,13.28849805
15.4,13.47479344
15.5,13.65451009
15.600000000000001,13.82718193
15.700000000000001,13.9923429
15.8,14.14952695
15.9,14.298268
16.0,14.4381
16.1,14.5687792
16.2,14.69095109
16.3,14.80548348
16.400000000000002,14.91324418
16.5,15.015101
16.6,15.11192173
16.7,15.20457419
16.8,15.29392619
16.900000000000002,15.38084552
17.0,15.4662
17.1,15.55074834
17.2,15.63481286
17.3,15.71860681
17.400000000000002,15.80234342
17.5,15.88623592
17.6,15.97049754
17.7,16.05534153
17.8,16.14098111
17.900000000000002,16.22762952
18.0,16.3155
18.1,16.40466225
18.2,16.49461185
18.3,16.58470086
18.400000000000002,16.67428134
18.5,16.76270534
18.6,16.8493249
18.7,16.9334921
18.8,17.01455898
18.900000000000002,17.09187759
19.0,17.1648
19.1,17.23300387
19.200000000000003,17.29746933
19.3,17.35950213
19.400000000000002,17.42040802
19.5,17.48149274
19.6,17.54406204
19.700000000000003,17.60942167
19.8,17.67887738
19.900000000000002,17.7537349
20.0,17.8353
20.1,17.92443468
20.200000000000003,18.02022603
20.3,18.12131741
20.400000000000002,18.22635219
20.5,18.3339737
20.6,18.44282532
20.700000000000003,18.55155041
20.8,18.65879231
20.900000000000002,18.76319439
21.0,18.8634
21.1,18.95829492
21.200000000000003,19.04773455
21.3,19.13181671
21.400000000000002,19.21063924
21.5,19.28429995
21.6,19.35289666
21.700000000000003,19.4165272
21.8,19.47528939
21.900000000000002,19.52928105
22.0,19.5786
22.1,19.62326516
22.200000000000003,19.66297979
22.3,19.69736823
22.400000000000002,19.72605486
22.5,19.74866401
22.6,19.76482004
22.700000000000003,19.7741473
22.8,19.77627014
22.900000000000002,19.77081293
23.0,19.7574
23.1,19.73595245
23.200000000000003,19.70757831
23.3,19.67368235
23.400000000000002,19.63566933
23.5,19.59494403
23.6,19.5529112
23.700000000000003,19.51097561
23.8,19.47054204
23.900000000000002,19.43301525
24.0,19.3998
24.1,19.37172943
24.200000000000003,19.34735016
24.3,19.32463716
24.400000000000002,19.30156541
24.5,19.27610989
24.6,19.24624558
24.700000000000003,19.20994745
24.8,19.1651905
24.900000000000002,19.10994969
25.0,19.0422
25.1,18.96069931
25.200000000000003,18.86733704
25.3,18.76478551
25.400000000000002,18.65571703
25.5,18.54280392
25.6,18.4287185
25.700000000000003,18.31613308
25.8,18.20771998
25.900000000000002,18.10615151
26.0,18.0141
26.1,17.93355523
26.200000000000003,17.86377688
26.3,17.80334211
26.400000000000002,17.75082808
26.5,17.70481194
26.6,17.66387084
26.700000000000003,17.62658194
26.8,17.5915224
26.900000000000002,17.55726936
27.0,17.5224
27.1,17.48582948
27.200000000000003,17.44782503
27.3,17.40899194
27.400000000000002,17.36993545
27.5,17.33126084
27.6,17.29357336
27.700000000000003,17.25747827
27.8,17.22358084
27.900000000000002,17.19248633
28.0,17.1648
28.1,17.14108337
28.200000000000003,17.12172298
28.3,17.10706163
28.400000000000002,17.0974421
28.5,17.09320721
28.6,17.09469974
28.700000000000003,17.10226248
28.8,17.11623825
28.900000000000002,17.13696982
29.0,17.1648
29.1,17.19968504
29.200000000000003,17.24003504
29.3,17.28387355
29.400000000000002,17.32922413
29.5,17.37411033
29.6,17.4165557
29.700000000000003,17.4545838
29.8,17.48621818
29.900000000000002,17.50948239
30.0,17.5224
30.1,17.52369046
30.200000000000003,17.51485685
30.3,17.49809816
30.400000000000002,17.47561337
30.5,17.44960148
30.6,17.42226148
30.700000000000003,17.39579234
30.8,17.37239305
30.900000000000002,17.35426261
31.0,17.3436
31.1,17.34181633
31.200000000000003,17.34717116
31.3,17.35713622
31.400000000000002,17.36918317
31.5,17.38078374
31.6,17.3894096
31.700000000000003,17.39253246
31.8,17.38762402
31.900000000000002,17.37215597
32.0,17.3436
32.1,17.29996134
32.2,17.24137929
32.300000000000004,17.16852668
32.4,17.08207633
32.5,16.98270107
32.6,16.87107372
32.7,16.74786712
32.800000000000004,16.61375408
32.9,16.46940743
33.0,16.3155
33.1,16.15274411
33.2,15.98201007
33.300000000000004,15.80420766
33.4,15.6202467
33.5,15.43103699
33.6,15.23748831
33.7,15.04051047
33.800000000000004,14.84101328
33.9,14.63990652
34.0,14.4381
34.1,14.23625901
34.2,14.03407084
34.300000000000004,13.83097826
34.4,13.62642405
