time_s,current_A,voltage_V,soc,temp_surface_C,temp_core_C,temp_ambient_C,heat_generation_W,power_W
0.0,0.0,3.7000000000000015,0.7,25.0,25.0,15.0,0.0,0.0
1.0,0.0,3.7000000000000015,0.7,24.956141351934434,24.99975616841499,15.000105476760496,0.0,0.0
2.0,0.0,3.6999932944876974,0.7000022445851393,24.913426996349074,24.999037601360897,15.000421904816903,0.0,0.0
3.0,0.0,3.699982567725528,0.700005871876777,24.871817600743782,24.997861331284184,15.000949277493987,0.0,0.0
4.0,-0.05907691013578557,3.7000530207058877,0.7000046788355245,24.831275261013502,24.996243191982785,15.001687583666751,2.855888331136304e-06,-0.21858769980188367
5.0,-0.1665219033965631,3.700207284021828,0.6999937304060527,24.791763374251616,24.994200289379137,15.002636807760325,3.55613545758527e-05,-0.616165559897142
6.0,-0.31356733377920365,3.7004461006835108,0.6999694106995142,24.75324663882668,24.991751005411345,15.003796929750479,0.00014947440732048477,-1.160339017584979
7.0,-0.4930348598688445,3.7007679295534808,0.6999294229935435,24.715691054382603,24.98891499803284,15.005167925164017,0.0004134129642769899,-1.8246075975545142
8.0,-0.6990473527930441,3.7011686206669343,0.6998727897322571,24.679063921838747,24.985713201212604,15.006749765079348,0.0009058471845522841,-2.587292126517903
9.0,-0.8677161162683463,3.7015745697287064,0.699799852526253,24.643333428038034,24.982167335881684,15.008542416127,0.0015399507183861127,-3.211915909722668
10.0,-1.0058104200092126,3.7019877286774268,0.6997122721526112,24.60846871147038,24.978295185529362,15.010545840490295,0.0022886778829358514,-3.7234978322499934
11.0,-1.1188724733067517,3.702404591260742,0.6996130285548937,24.57444179594944,24.974111541449076,15.012759995906379,0.0031234026690814434,-4.142518582206179
12.0,-1.2114398533475887,3.7028201723939675,0.6995052692266481,24.541225599320626,24.969630540829428,15.015184835666844,0.004015805806877008,-4.485743926617442
13.0,-1.287227614118879,3.703235521261778,0.6993899945721103,24.50879380087946,24.964865691305818,15.01782030861881,0.004950068145769495,-4.766907024554081
14.0,-1.3492773845692514,3.7036505115875116,0.6992683132315319,24.4771208413718,24.959829870960732,15.020666359166057,0.005912801136417633,-4.997251875633368
15.0,-1.4000794398584007,3.704064704452721,0.6991412386740272,24.44618192299373,24.954535328323516,15.023722927270171,0.0068932432095928885,-5.185984836609438
16.0,-1.441672644843195,3.7044774922003962,0.6990096796780015,24.415953009391558,24.9489936823706,15.026989948451728,0.007882795740665426,-5.340643863942631
17.0,-1.4757262808833227,3.704888190653779,0.698874440331152,24.386410825661812,24.943215922525383,15.030467353791778,0.008874649397768553,-5.467400870682043
18.0,-1.5036070399635,3.7052961146187324,0.6987362200304669,24.35753285835125,24.93721240865807,15.03415506993332,0.00986350368433172,-5.57130932309013
19.0,-1.5264338748415993,3.705700639699863,0.6985956134822262,24.329297355456845,24.930992871086005,15.038053019082554,0.010845352700236222,-5.656506986460055
20.0,-1.5451229065517322,3.7061012529112722,0.6984531107020012,24.30168332642586,24.924566410573448,15.042161119010927,0.011817319720107243,-5.726381939873281
21.0,-1.5604241915580677,3.7064975941131424,0.6983090970146546,24.274670542155775,24.91794149833163,15.046479283056613,0.012777528964980621,-5.783708511805923
22.0,-1.5729518241543654,3.70688948993714,0.6981638530543406,24.248239498211888,24.911126231355865,15.051007420126439,0.013725006451705261,-5.8307585851352695
23.0,-1.5832085822242168,3.7072769815621864,0.6980175547645046,24.22237176550874,24.904129425791268,15.05574543469777,0.014659603972563861,-5.8693927338915435
24.0,-1.5916061054828847,3.7076603474553385,0.6978702733978838,24.197050173207572,24.896959243852166,15.06069322682049,0.015581941642971478,-5.901134846066711
25.0,-1.6074479347069726,3.7080502272569955,0.6977219755165066,24.17225804322362,24.88962345024015,15.065850692119227,0.016602126929380262,-5.960497679593978
26.0,-1.621318174260677,3.708436180071951,0.6975726061521774,24.147979144395208,24.882129491083788,15.071217721795335,0.017613309833550278,-6.012554976836495
27.0,-1.6335742127187878,3.708818196373783,0.6974222894985388,24.124197692484017,24.87448449393878,15.076794202629571,0.01861605960194125,-6.058629765258417
28.0,-1.6445086550982837,3.7091962015526367,0.6972711680011472,24.100898350175044,24.866695267787918,15.082580016983968,0.019610820887759433,-6.099805256910989
29.0,-1.6543610661250703,3.70957009409441,0.6971193737452334,24.078066227076647,24.858768303041074,15.088575042804848,0.020597986990885973,-6.136968335731705
30.0,-1.6543610661250703,3.7099296508758934,0.6969670285065226,24.055686879720383,24.850709771535037,15.094779153624984,0.021444857762766466,-6.137563172472053
31.0,-1.6543610661250703,3.7102856692572277,0.6968142437512354,24.03374631156123,24.84252552653379,15.101192218566439,0.022286601862315566,-6.138152155420957
32.0,-1.6543610661250703,3.710637875529556,0.6966611206360869,24.012230972977363,24.834221102728407,15.107814102343411,0.023122599126526058,-6.1387348317651425
33.0,-1.6543610661250703,3.710986028582251,0.6965077500082875,23.991127761270434,24.82580171623681,15.114644665264905,0.023952300377274985,-6.139310802620573
34.0,-1.6543610661250703,3.7113299199029157,0.6963542124055422,23.970424020665178,24.8172722646043,15.121683763237797,0.02477522742132952,-6.139879723032459
35.0,-1.6543610661250703,3.7116693735773842,0.6962005780560511,23.950107542053843,24.808637328029818,15.128931247769856,0.025590973050340346,-6.140441301975253
36.0,-1.6543610661250703,3.712004246289718,0.6960469068785092,23.930166516480995,24.79990222148342,15.136386965972804,0.026399201040843878,-6.140995302352645
37.0,-1.6543610661250703,3.712334427322211,0.6958932484821065,23.910590097572538,24.79107231517912,15.14405076056562,0.02719964615426591,-6.141541540997576
38.0,-1.6543610661250703,3.712659838555387,0.6957396421665278,23.8913680124121,24.782152142892187,15.151922469877945,0.027992114136915765,-6.142079888672221
39.0,-1.6543610661250703,3.7129804344679975,0.6955861169219529,23.872490249616703,24.773146130745033,15.160001927853216,0.02877648171998996,-6.142610270068003
40.0,-1.6543610661250703,3.7132962021370273,0.6954326914290564,23.85394705933652,24.764058597207224,15.168288964052465,0.029552696619572185,-6.143132663805587
41.0,-1.6543610661250703,3.7136071612376873,0.6952793740590081,23.835728953255,24.754893753095416,15.176783403657737,0.030320777536630397,-6.143647102434876
42.0,-1.6543610661250703,3.7139133640434223,0.6951261628734724,23.817826704588697,24.745655701573412,15.185485067475838,0.031080814157021942,-6.1441536724350225
43.0,-1.6543610661250703,3.714214895425905,0.6949730456246087,23.800231348087607,24.736348438152163,15.194393771942089,0.03183296715148842,-6.144652514214417
44.0,-1.6543610661250703,3.7145118728550375,0.6948199997550717,23.78293418003466,24.726975850689826,15.203509329124245,0.03257746817565642,-6.1451438221106915
45.0,-1.6543610661250703,3.7148044463989542,0.6946669923980106,23.76592675824628,24.71754171939159,15.212831546726477,0.03331461987004264,-6.1456278443907255
46.0,-1.6543610661250703,3.715092798724017,0.6945139803770695,23.749200902072005,24.708049716809853,15.22236022809318,0.03404479586004733,-6.1461048832506355
47.0,-1.6543610661250703,3.7153771450948194,0.6943609102063877,23.73274869239458,24.698503407844214,15.232095172213633,0.03476844075595789,-6.1465752948157855
48.0,-1.6543610661250703,3.715657688143846,0.6942077407469137,23.71656247162997,24.688906249741194,15.242036173725637,0.03548595784391301,-6.1470394143134675
49.0,-1.6543610661250703,3.7159345249305504,0.6940544813759281,23.700634843727414,24.679261592094747,15.252183022920349,0.03619749218188527,-6.147497402315062
50.0,-1.6543610661250703,3.7162079360344884,0.6939010288655459,23.68495868068061,24.66957267259579,15.262535505746314,0.03690367872596186,-6.147949723000464
